name
波斯文
新加坡语
西安话
公映译制版
季数
字幕
标准话
汉语广东话
英语法语拉丁语葡萄牙语西班牙语
波兰
穿插少量崇明话
甘肃方言
瑞典文
日语繁中
潮汕话
M
繁
彩色
潮语
阿姆哈拉语
韩国版
英双语
英语；意大利语；德语；拉丁语
普通话发音
可普通话
苏格兰盖尔语
Guarani
粤双语
黄梅戏
日语；英语
毛利语
沪语
手语
广东汉剧
马来语等
黑龙江方言
普通话闽南语
粤
俄文
缅甸语
闽南语；普通话
英语DD5
拉脱维亚语
陕西关中方言
粤语普通话英语
Latin
玛雅语
汉语潮州话
彝语
河南淇县方言
英语
锡剧
格鲁吉亚语
举例：普通话
土家方言
威尔士语
达里语
兰纳语
印度语
Khmer
法
葡萄牙文
对白语言：日语
傈僳语
閩南語
粤语；英语；普通话
法语[1]
苗语黔东方言
英文
苏州话
挪威
晋剧
Icelandic
科萨语
对白英语法语
东北语
广东语
马拉雅拉姆语
弗拉芒语
辛达语
北印度语英语匈牙利语
汉语普通话[8]
法语英语
Kurdish
吴语上海话
评剧
汉语普通话:
芜湖方言[5]
普通话[1]
；西班牙语
Pushto
普听话
波兰语土耳其语鞑靼语乌克兰语
美国手语
京白
廣東話
罗马尼语
晋语五台片河曲方言
乐山话
河北方言
美式英语
广东话
陕西话
德语[1]
仙游话
英语俄语西班牙语
89分钟
贵州方言
戏曲语言
土耳其语[3]
大连话
0
语言：西班牙语
北印度语乌尔都语
天津方言
英语；俄语
印度语[2]
英汉双字幕
青普话
锡兰语
东北话
佛兰芒语
--
雅利安语言
法语罗马尼亚语
菲律宾|菲律宾语
福建宁化话
国粤语
奇楚亚语
希伯来语
Russian
香港
Language
閩南話
泰米尔语
土著语
重庆方言
Chinese
汉
粤英语对白
浦东话
印度
粤语；汉语普通话；西班牙语
爱沙尼亚语
芬兰语
Galician
2013年
英语发音中文字幕
白话
山东话
塞尔维亚语
：英语
挪威文
北印度语[2]
天津话[1]
闽南语言
封丘方言
匈牙利文
长沙话
古英语
云南普通话
英语[1]
泰语对白
中文普通话
公映版
中文字幕
朝鲜语
日語
二人转
澳大利亚
客语
含少量常用日语
匃牙利语
沈阳话
日语中字
Sign
韩国手语
内蒙古语
普通话；
日语对白
山西话
南京话
英语意大利语西班牙语
普通话；南京方言
German
德国
少量
对白英语
马来西亚语
汉语普通话[2]
汉语普通话[3]
英语对白
泰语
天津话
荷兰
粤语[3]
西班牙语Juana
蒲剧
越南语
韓語
英国
瓜拉尼语
杭州话
苏语
四川话
奥语
中英对白
字幕：中文
汉语普通话；粤语
艾马拉语
山西晋语
菲律宾语[1]
hindi
中英
1
赣语宜春腔
瑞典
印地语Hindi
盖尔语
四川方言
意大利语
英语韩语
粤语
对白粤语
塞尔维亚-克罗地亚语
潮州话
英语；法语
塔加路族语
苏族语言
国语对白
美国
云南俚语
西北普通话
内地版
德
香港语
蚌埠话
河南方言
越狱
菲律宾语等
马来语
汉语粤语方言
中英文字幕
科西嘉语
汉话
吴语
亚拉姆
不列颠手语
法罗语
福清话
8年语言：
Loca
Croatian
班图语
中日文
波兰文
祖鲁语
蜻蜓你飞翔吧
印度尼西亚语
英语色彩
英语；日语
Bambara
亚美尼亚语
南京方言
印尼语
中州韵
Serbo-Croatian
闽南语
英语日语
英语；法语；日语
白俄罗斯语
佛兰德斯语
南非荷兰语
日语
蒙语
恩施方言
云南方言
萄葡牙语
昆雅语
86分钟
泰語
地方方言
爱情普南语
国话
日本语
Central
其他
日语·
山东方言
中国各地方言
拉丁语
河南话
依地语等
普通汉语话
英语[4]
普通话韩语
克罗埃西亚语
客家语
泰语发音
晋语
厦语
韩国语
法语[3]
English
英语中字
粤语英语
；
葡萄牙语
斯洛伐克语
苏北话
亚拉姆语
中原官话汾河片
汤阴方言2008
英语[3]
方言话
汉语
印地文
冰岛语
依地语
中英双语
无声
Armenian
[2]
立陶宛语
比哈尔语
粤语和普通话
粵語
香港粤语
荷兰语
格陵兰语
粤语；普通话
意大利話
英话
普遍话
粤语等[1]
塞尔维亚-克罗埃西亚语
演员
阿帕切语
陕西方言
南非
西班牙
汉语天津方言
西班牙语[2]
福建话
凯萨督语
粤语[1]
czech
英；韩；汉；西班牙；波斯语
韩語
孟加拉语[2]
原声对白
巴巴里语
國語
日本
安徽方言
哈尼语
法语；英语；普通话
欧天华
丹麦语
西西里语
普通话中字
客家话
英语和西班牙语
伊努伊特语
英语DD2
苏格兰盖立语
加利西亚语
Punjabi
英语：R
其它
上海话
粤语[2]
Saami
克林贡语
粤语；汉语普通话
Serbian
波兰语[1]
赣语
普通话
捷克语英语
普通话举例：普通话
无
译
Korea:15
唐山话
阿拉帕霍语
无声电影
蓝山话
马林凯语
陕语
拉地诺语
tt0121907
粵语
朝鮮語
英语；西班牙语
朝鲜
土耳其
中文
北印度语
印地语
阿美族语
德语[2]
塞索托语
保加利亚语
北京话
湖广音中州韵
德国手语
汉语普通话
西班牙语[3]
藏族语普通话
韩文
湖南话
西北方言
湖南方言
漢語
西班牙语言
日语发音
维吾尔语
对白法语
武汉话
普通活
Danish
班巴拉语
法语中字
丹麦语；西班牙语
波兰语
英语[2]
简体中文
甘肃高台方言[2]
普通话英语
通话
泰语中字
越语
汉语普通话；英语；韩语；信阳方言
加泰羅尼亞語
加拿大土语
陕北方言
英语彩色
语
韩国
普通话粤语
马尔他语
语言汉语普通话
新疆方言
地
白：
中文英文字母
Wolof
河南安阳方言
湖北鄂西山区方言
绍兴话
韩语中文字幕
莆仙话
车臣语
汉语普通语
语菲律宾
英语普通话双音轨
马拉文
挪威语
英語
云南本土方言
云南昭通方言
国语
车臣语[2]
晋南语
爱情闽通话
瑞士德语
汉语普通话+英文字幕
英语|法语|德语|俄语
南非柯萨语
双语
壮语
湖南郴州方言
高棉语
哈萨克语
意大利语等
简体
上译国配
阿拉伯
吴越方言
韩语
中英双字
盖丘亚族语
土耳其文
英式英语
意大利语；法语；德语
匈牙利对
孟加拉语
法文
法语
台湾语
朝语
北印度语[1]
罗马尼亚语[2]
普通话字幕
马拉地语
晋北方言
德语英语
葡萄牙语DD5
益阳方言
国家
纳瓦霍语
河南话恩施话
配音版
英语；西班牙语；拉丁语
汉语普通话；韩语；粤语
克里语
沃洛夫语
粤语︱中英字幕
国粤双语
哈桑语
法语法语
上译配音
撒丁语
波斯语
Parsee
斯瓦希里语[2]
普通
克罗地亚语
匈牙利语[3]
英语和法语
区：
[1]
2001
日
华文
繁体
