from_name,to_name
我的早更女友,未来影业
我的早更女友,天悦东方
绝地战警,哥伦比亚影片公司
生化危机：诅咒,索尼
哈利·波特与死亡圣器（下）,华纳兄弟影业
中国最后一个太监,嘉禾电影公司
珊瑚,上海科学教育电影制片厂
珊瑚,中国联合影业公司
恋爱,韩国希杰娱乐株式会社[1]
地心历险记,华纳WarnerBros
地心历险记,Pictures
千王之王,寰宇镭射录影有限公司
耶稣受难记,福克斯家庭娱乐
再见古惑仔,中国星娱乐有限公司
大内密探零零发,中国星娱乐有限公司[1]
忍者刺客,华纳兄弟
活埋,狮门影业公司
名侦探柯南：第14个目标,日本东宝公司
窃听风暴,Buena
窃听风暴,Vista
窃听风暴,International
窃听风暴,Germany
窃听风暴,GmbH
帝女花,嘉禾影片发行有限公司
的士速递,法国ARP
的士速递,Sélection狮门娱乐
的士速递,US
美国狙击手,华纳兄弟影片公司
A面B面,华夏电影发行有限责任公司
公主保护计划,The
公主保护计划,Disney
公主保护计划,Channel
猫头鹰,香港元亨影业公司
猫头鹰,香港银色影业公司
律政俏佳人,20世纪福克斯家庭娱乐公司
赛尔号大电影4：圣魔之战,北京光线影业有限公司
逃出克隆岛,华纳兄弟公司
通天塔,派拉蒙影业公司
傻瓜,韩国希杰娱乐株式会社[韩国]
传染病,华纳兄弟电影公司
采访,索尼影视娱乐有限公司
夏洛克·福尔摩斯,Goldwyn
夏洛克·福尔摩斯,Pictures
夏洛克·福尔摩斯,Corporation
掌上明珠,Tobis
掌上明珠,StudioCanal
逆鳞,Lotte
逆鳞,Entertainment
仲夏夜之梦,安乐影片有限公司
通缉令,S
通缉令,K
通缉令,Films
通缉令,Enterprises
唐朝豪放女,天映娱乐Celestial
唐朝豪放女,Pictures
唐朝豪放女,[香港]
伊甸湖,韦恩斯坦国际影业公司
伊甸湖,Optimum
伊甸湖,Releasing
霍比特人：五军之战,华纳兄弟影片公司
秦香莲,国泰电影制片有限公司
猫头鹰,Parliament
猫头鹰,Film
猫头鹰,Collective
她,华纳兄弟影片公司
飞狐外传,邵氏兄弟
飞狐外传,香港
飞狐外传,有限公司
宇宙英雄之超银河传说,华纳兄弟影业
鬼来电,Encore
鬼来电,Films
鬼来电,东宝国际
鬼来电,德间书店
复仇者联盟3：无限战争,华特·迪士尼电影公司
爱你九周半,米高梅
浮士德,米高梅
鬼影,Golden
鬼影,Village
鬼影,Golden
鬼影,Screen
鬼影,GMM
鬼影,Tai
鬼影,Hub
鬼影,GTH
鬼影,Co
鬼影,Ltd
色降II之血玫瑰,喜而雅电影有限公司
第一诫,Golden
第一诫,Village
第一诫,Entertainment
第一诫,新加坡
第一诫,等
罗宾汉,Buena
罗宾汉,Vista
罗宾汉,Distribution[1]
足球尤物,梦工厂电影发行公司
玄奘,上海东方影视发行有限责任公司
狙击电话亭,20世纪福克斯电影公司
雾都孤儿,哥伦比亚影片公司
异形4,二十世纪福克斯
仙履奇缘,雷电华电影公司
神鬼传奇,环球影业
星际之门,studio
星际之门,canal
笔仙Ⅱ,中国电影股份有限公司
鬼来电,东宝影业
大武当之天地密码,华天下电影发行有限公司
云之彼端，约定的地方,CoMix
云之彼端，约定的地方,Wave
暗花,新影城
暗花,香港
暗花,有限公司
古惑仔之人在江湖,艺博电影制作有限公司
赫拉克勒斯,博伟电影公司
读心术,CJ
读心术,Entertainment
伊甸园,The
伊甸园,7th
伊甸园,Floor
欺诈游戏,本富士电视台
欺诈游戏,东宝映画
蜥蜴,cinema
蜥蜴,service
伊甸园,Cinemien
伊甸园,[荷兰]
怪兽,Magnet
怪兽,Releasing
寄生兽,东宝
大力神,顶峰娱乐
守法公民,CM
守法公民,Entertainment
淫种,无线电视台
神偷奶爸3,环球影业
公民凯恩,华纳家庭视频公司
纵情欲海2,Buena
纵情欲海2,Vista
纵情欲海2,International
纵情欲海2,Finland
雇佣兵,米高梅电影公司
亲家过年,中国电影股份有限公司
机械师2,狮门影业
破事儿,高先电影有限公司
追捕,银都电影发行有限公司
超凡蜘蛛侠3,哥伦比亚影业
母亲，爱情的限度,Medusa
母亲，爱情的限度,Distribuzione
暮光之城：破晓,Summit
暮光之城：破晓,Entertainment
刀见笑,中国电影集团公司
灵幻先生,寰亚电影发行有限公司[1]
冲上云霄,寰亚电影发行
冲上云霄,北京
冲上云霄,有限公司[1]
援助交际扑灭运动,King
援助交际扑灭运动,Record
援助交际扑灭运动,Co
援助交际扑灭运动,Ltd
援助交际扑灭运动,Omuro
援助交际扑灭运动,Pictures
援助交际扑灭运动,Ltd
田禹治,韩国希杰娱乐株式会社
星之声,ADV
星之声,Films[美国]
星之声,Mangazoo[日本]
爱到底,安石英纳
爱到底,海乐影业有限公司
无极限之危情速递,北京今典影业有限公司
玩具总动员,博伟国际
烽火佳人,新宝娱乐有限公司
嗜血破晓,Australian
嗜血破晓,Film
嗜血破晓,Finance
嗜血破晓,Corporation
红河谷,上海电影制片厂
功夫3D,哥伦比亚影业公司
广岛之恋,Cocinor
海的女儿,Compañía
海的女儿,Industrial
海的女儿,Film
海的女儿,Español
海的女儿,S
海的女儿,A
我爱HK开心万岁,洲立影片发行有限公司等
沙龙,Code
沙龙,Black
沙龙,Entertainment
意外的恋爱时光,北京联瑞影业有限公司
史前一万年,华纳兄弟影片公司
怦然星动,伯乐营销
谍影重重2,环球影业
海的女儿,泛亚时空影视文化发展有限公司
BJ单身日记,米拉麦克斯影业公司
BJ单身日记,美国
童眼,威视电影公司
童眼,中国台湾
悲伤电影,Lotte
悲伤电影,Entertainment
宾虚,华纳家庭视频公司
二龙湖浩哥之风云再起,淘梦网
迎春花,Manshu
迎春花,Eiga
迎春花,Kyokai
海底总动员,华特·迪士尼影片公司
精灵旅社,哥伦比亚影片公司
快乐大本营之快乐到家,博纳影业集团
亲切的金子,Samsung
亲切的金子,Venture
亲切的金子,Capital
转山,太合环球
转山,中影股份
一级恐惧,派拉蒙家庭视频公司等
美国队长3：内战,华特·迪士尼电影工作室
美国队长3：内战,美国
霹雳游侠,NBC电视台
西厢艳谭,金马娱乐有限公司
飞女正传,Filmwelt
饥饿游戏3：嘲笑鸟（上）,狮门影业
邻家女优,20世纪福克斯
烽火佳人,嘉禾电影有限公司[1]
蜡像院魔王,Fox-Warner
爸爸的假期,天津博纳文化传媒
爸爸的假期,华夏电影发行有限责任公司
爸爸的假期,发行工作室
可爱的你,剧麦
可爱的你,天津
可爱的你,电影策划有限公司
憨豆特工,环球影业
小妇人,Warner
小妇人,Home
小妇人,Vídeo
小妇人,巴西
七匹狼,延平工作室
七匹狼,飞碟唱片
乡愁,明星影片公司
侏罗纪公园3,环球影业
禅,Amuse
禅,Soft
禅,Entertainment
禅,K
禅,K
野孩子,联美电影公司
惩罚者,狮门影业
结婚大作战,二十世纪福克斯电影公司
登陆之日,Well
登陆之日,Go等
训练日,华纳兄弟公司
克洛伊,索尼经典
暮色,激动网赳客
警察故事,Bibi
警察故事,Film
警察故事,Rai
警察故事,Cinemafiction
牵牛花,上海电影制片厂
生化危机：灭绝,Screen
生化危机：灭绝,Gems
小丑,Movierockets
小丑,Entertainment
十二公民,兰团队河北文化传媒有限公司
费城故事,哥伦比亚三星电影发行公司
猛龙,美亚娱乐有限公司[5]
漫步云端,意大利
达拉斯买家俱乐部,Truth
达拉斯买家俱乐部,Entertainment
达拉斯买家俱乐部,Voltage
达拉斯买家俱乐部,Pictures
壁虎,邵氏兄弟
壁虎,香港
壁虎,有限公司
撒娇女人最好命,华谊兄弟传媒股份有限公司
雏妓,英皇电影
监视者们,NEW
军中乐园,华谊兄弟传媒股份有限公司；华纳
军中乐园,台湾
龙在江湖,中国星娱乐有限公司
死,Dark
死,Sky
死,Films
刀马旦,香港寰亚影视发行有限公司
猫女,华纳兄弟影业公司
猫女,美国
热带惊雷,United
热带惊雷,International
热带惊雷,Pictures
热带惊雷,UIP
成为简·奥斯汀,米拉麦克斯影业公司
关键第4号,梦工厂
王朝的女人·杨贵妃,中国电影股份有限公司北京电影发行分公司
擒爱记,福建恒业电影发行有限公司
无懈可击,电影频道节目制作中心ChinaMovieChannel
地球停转之日,二十世纪福斯电影公司
黑夜传说5,Screen
黑夜传说5,Gem
黑夜传说5,Inc
黑夜传说5,美国
红玫瑰与白玫瑰,第一出版
红玫瑰与白玫瑰,香港
红玫瑰与白玫瑰,有限公司
终结者4,华纳兄弟影片公司
超时空接触,华纳兄弟影片公司
基督再临,Screen
基督再临,Gems
东风雨,中国电影集团公司
冥界警局,环球影业
烈火青春,世纪影业有限公司
红猪,东宝
新铁血战士,20世纪福克斯电影公司
天蚕变,邵氏兄弟
天蚕变,香港
天蚕变,有限公司
廖仲恺,珠江电影制片厂
辽沈战役,八一电影制片厂
龙在江湖,德宝电影公司
天才雷普利,Paris
天才雷普利,Vídeo
千里走单骑,索尼经典
红,米拉麦克斯影业公司
歌手,北京电影制片厂
祝福,嘉禾电影
祝福,香港
祝福,有限公司
勇敢者的游戏,哥伦比亚影片公司
妖怪都市,金公主
妖怪都市,香港
妖怪都市,娱乐有限公司
夏日福星,嘉禾
夏日福星,香港
夏日福星,有限公司
江山美人,华纳兄弟公司Warner
江山美人,Bros
江山美人,[美国]
初恋未满,中国电影集团公司
初恋未满,安乐
初恋未满,北京
初恋未满,电影发行有限公司
命运规划局,环球影业
辛普森一家,二十世纪福斯电影公司
今天开始恋爱吧,东宝株式会社
机械姬,环球影业
死亡实验,Inferno
死亡实验,Distribution
死亡实验,[美国]
死亡实验,2009
死亡实验,USA
死亡实验,all
死亡实验,media
一夜未了情,北京龙标电影发行有限公司
红番区,嘉禾娱乐事业有限公司
百万宝贝,华纳兄弟公司Warner
百万宝贝,Brothers
Laughing Gor之变节,邵氏兄弟
Laughing Gor之变节,香港
Laughing Gor之变节,有限公司
赌侠大战拉斯维加斯,中国星娱乐有限公司
绝命航班,尚世影业
绝命航班,等
大玩家,哥伦比亚三星家庭视频公司
爱回家,韩国希杰娱乐株式会社
双瞳,哥伦比亚电影公司
双瞳,Sony
双瞳,Pictures
双瞳,Entertainment
双瞳,哥伦比亚三星电影发行公司
夏天协奏曲,独角先传播有限公司
蝴蝶梦,塞尔兹尼克国际影片公司
重金属,东方电影发行有限公司
埃博拉病毒,嘉禾电影有限公司
燕尾蝶,Rapid
燕尾蝶,Eye
燕尾蝶,Movies
后备空姐,互联网电影集团IFG
财神到,长城影业公司
光,Cinecom
光,Pictures
人狗奇缘,Showbox
夜叉,Toei
夜叉,Co
夜叉,Ltd
绝地战警,索尼电影娱乐公司
金鸡sss,安乐影片有限公司
假结婚,华特·迪士尼电影工作室
白玉兰,泸州欣艺文化传播有限公司
听见下雨的声音,中国电影股份有限公司
花田喜事,光线影业
的士速递,Cecchi
的士速递,Gori
的士速递,Group
的士速递,狮门影业公司
迪迦奥特曼剧场版,日本松竹电影公司
至尊无赖,美亚娱乐有限公司
十兄弟,新峰影业有限公司
龙在天涯,Argentina
龙在天涯,Video
龙在天涯,Home
龙在天涯,AVH
龙在天涯,阿根廷
大丈夫,洲立影片发行
大丈夫,香港
大丈夫,有限公司
算死草,金马娱乐有限公司
幽灵船,华纳
幽灵船,Warner
幽灵船,Bros
美丽心灵的永恒阳光,焦点电影公司[美国]
新官人我要,凤鸣影业公司
师兄撞鬼,德宝电影公司
换子疑云,环球影业
江南1970,Showbox
冼星海,珠江电影制片厂
慕尼黑,环球影业
狄青,大利影业公司
稻草人,华纳兄弟
得闲炒饭,名威影业公司Mega-Vision
稻草人,中影股份有限公司
稻草人,狮门影业
十三太保,邵氏兄弟电影公司
ss,Libero
辩护人,N
辩护人,E
辩护人,W
喜宴,米高梅家庭娱乐公司
糊涂侦探,华纳兄弟影片公司
末日危途,帝门影业公司
安娜,Team
安娜,Video
安娜,Plus
哈利·波特与火焰杯,美国华纳兄弟影片公司
新丧尸出笼,华纳
新丧尸出笼,Warner
新丧尸出笼,Bros
鳗鱼,松竹映画
阳光小美女,福斯探照灯公司
香草天空,派拉蒙电影公司
变形金刚5：胜利的堕落,派拉蒙影业公司
变形金刚5：胜利的堕落,美国
追影,华谊兄弟传媒股份有限公司
风云决,上海东方影视发行公司
超人总动员,博伟电影公司
一万年以后,国龙发行有限公司
香草,KM
香草,Culture
香草,Co
香草,Ltd
盲证,NEW
最佳损友,嘉禾
最佳损友,香港
最佳损友,有限公司
陆小凤传奇之大金鹏王,电影频道节目中心
十二宫,华纳兄弟公司
撕裂的末日,帝门影业公司
拳霸,Baa-Ram-Ewe
福星高照,嘉禾
福星高照,香港
福星高照,有限公司
少年时代,环球影业
少年时代,IFC
少年时代,Films
博物馆奇妙夜2,20世纪福克斯
十三太保,邵氏兄弟
十三太保,香港
十三太保,有限公司
复活,艺华影业公司
复活,[中国]
消失的爱人,二十世纪福斯电影公司
第36个故事,原子映象
美国黑帮,环球影业
机械公敌,Twentieth
机械公敌,Century
机械公敌,Fox
机械公敌,Film
机械公敌,Corporation
恋爱假期,索尼哥伦比亚电影公司
卢旺达饭店,United
卢旺达饭店,Artists
聚宝盆,香港七海影业公司
极限特工2,索尼影视娱乐有限公司
极限特工2,博伟国际
极限特工2,哥伦比亚三星电影发行公司
预见未来,索尼
预见未来,Sony
预见未来,Pictures
老千2,Lotte
老千2,Entertainment
十三,Distribution
十三,Company
怪物史莱克,梦工厂电影发行公司
阿波罗18号,帝门影业公司
偷情男女,金马娱乐有限公司
汉江怪物2,SHOWBOX
另一个波琳家的女孩,哥伦比亚电影公司
活死人之夜,环球影业
诡爱,星汇天姬
诡爱,北京
诡爱,影视传媒有限公司
杨乃武与小白菜,北京电影制片厂
杨乃武与小白菜,香港金声影业公司
快乐,哥伦比亚影业
丑小鸭,Lotte
丑小鸭,Entertainment[2]
大智若愚,派拉蒙影业公司
圣诞玫瑰,天津博纳文化传媒有限公司
狂蟒惊魂,三宝影业有限公司
花儿朵朵,北京电影制片厂
开心鬼救开心鬼,新宝娱乐有限公司
开心鬼救开心鬼,香港
这不是斯巴达,20世纪福克斯
恶棍天使,光线传媒
分歧者：异类觉醒,狮门影业
新蜀山,欢瑞世纪影视传媒股份有限公司
早熟,银都机构有限公司
超级大坏蛋,派拉蒙影业公司
曼哈顿,联美电影公司
极度恐慌,华纳兄弟
谍海风云,韦恩斯坦国际影业公司
谍海风云,美国
谍海风云,等
明日世界,华特·迪士尼电影工作室
性工作者十日谈,美亚娱乐资讯集团
灭顶之灾,20世纪福克斯阿根廷分公司等
真心英雄,Subway
真心英雄,Cinema
小飞侠,新宝娱乐有限公司
破坏者,Open
破坏者,Road
破坏者,Films
怒火救援,20世纪福克斯电影公司
不明身份,华纳兄弟影片公司
不明身份,美国
沙漠之花,Bac
沙漠之花,Films
哈利·波特与混血王子,华纳兄弟影片公司
一座城池,北京剧角映画文化传媒有限公司
奇谋妙计五福星,Hong
奇谋妙计五福星,Kong
奇谋妙计五福星,Legends[2]
非法入侵,Ascot
非法入侵,Elite
非法入侵,Entertainment
非法入侵,Group
校墓处,Shaw
校墓处,Organisation
不一样的天空,David
不一样的天空,Cramers
不一样的天空,Looping
不一样的天空,Group
魔女嘉莉,Screen
魔女嘉莉,Gems
爱神,1More
爱神,Film
捉迷藏,N
捉迷藏,E
捉迷藏,W
野僵尸王,金格影艺有限公司
密室之不可告人,北京盛世新影影视发行有限公司
四月物语,Rockwell
四月物语,Eyes
曼哈顿,英皇电影
龙门客栈,邵氏兄弟
龙门客栈,香港
龙门客栈,有限公司
满清禁宫奇案,永盛娱乐制作有限公司
巨额交易,乐视娱乐投资
巨额交易,北京
巨额交易,有限公司
与时尚同居,中国电影股份有限公司
超级学校霸王,嘉乐影片发行有限公司
择日而亡,米高梅公司
择日而亡,二十世纪福克斯
东风破,东华三院
七音符,Cinema
七音符,Service
七音符,[韩国]
男人如衣服,天马影视
男人如衣服,凯羿影视
男人如衣服,恒业电影
白银帝国,山水国际娱乐公司
荒野猎人,二十世纪福斯电影公司
晚娘2012,沙哈蒙空国际电影有限公司
春天的故事,Abril
春天的故事,Vídeo
凶间雪山,福建恒业电影发行有限公司
人约离婚后,新宝娱乐有限公司
守护者联盟,派拉蒙影业公司
百万巨鳄,光线影业
香港沦陷,美亚镭射影碟有限公司
黑衣人2,哥伦比亚影片公司
百万英镑,Group
百万英镑,Film
百万英镑,Productions
百万英镑,Limited
十字军,Belle
十字军,Blade
十字军,Studios
半斤八两,寰亚电影发行有限公司
疯狂的蠢贼,中国电影集团
我11,福建恒业电影发行有限公司
鬼影实录,派拉蒙影业公司
鬼影实录,梦工厂
鬼影实录,Golden
鬼影实录,Village
鬼影实录,Pictures
鬼影实录,Icon
鬼影实录,Film
鬼影实录,Distribution
夜明珠,国华影片公司
夜明珠,吉诚贸易公司
坏女孩,IFC
坏女孩,Films
坏女孩,Eagle
坏女孩,Films[1]
赌王,金公主娱乐有限公司
赌王,海岸录影有限公司
赌王,日月电影育乐事业有限公司
炮友,Screen
炮友,Gems
炮友,Inc
指环王：护戒使者,美国新线电影公司
姐妹情色,锚湾娱乐
姐妹情色,英国
姐妹情色,有限公司
千钧一发,哥伦比亚电影公司
女教授的隐秘魅力,MK
女教授的隐秘魅力,PICTURES
剑鱼行动,华纳兄弟电影公司
梨泰院杀人事件,Showbox
梨泰院杀人事件,Mediaplex
神探亨特张,北京光线影业有限公司
我只在乎你,北京金强盛世文化传播有限公司
触不可及,中国电影集团公司
第七子：降魔之战,环球影业
戴珍珠耳环的少女,百代电影公司
礼物,北京电影学院
撕票风云,影王朝有限公司
烟花三月,电影频道节目制作中心
杀死一只知更鸟,环球影业
虎口脱险,博伟电影公司
魁拔Ⅲ战神崛起,万达影业
爱·回家,CJEntertainment
女神捕,北京履实文化有限公司
恶魔双胞胎,Prime
恶魔双胞胎,Entertainment
化石,New
化石,Yorker
化石,Films
色降,香港泰吉影业有限公司
行运一条龙,永盛娱乐制作有限公司
百星酒店,天马电影发行有限公司
加勒比海盗：世界的尽头,博伟电影公司
人间小团圆,华谊兄弟传媒股份有限公司
愤怒的小孩,中国电影股份
愤怒的小孩,天津博纳文化
愤怒的小孩,北京快乐新升
遗愿清单,华纳兄弟影片公司
小屁孩日记,二十世纪福克斯电影公司
寻龙诀,万达影视
寻龙诀,华谊兄弟
寻龙诀,光线传媒
十二怒汉,MGM
十二怒汉,Television
十二怒汉,Showtime
十二怒汉,Networks
十二怒汉,Inc
另一个地球,福克斯探照灯公司
美味情缘,华纳兄弟娱乐公司
恐怖游泳馆,浙江东阳四月天影视文化有限公司
死刑,20世纪福克斯
死刑,20th
死刑,Century
死刑,Fox
青蛙王子,邵氏兄弟
青蛙王子,香港
青蛙王子,有限公司
五月之恋,朋驰娱乐事业股份有限公司
谍影重重5,环球影业
日本沉没,TBS电视台
日本沉没,东宝映画
玻璃樽,1999
玻璃樽,GH
玻璃樽,Pictures
玻璃樽,China
玻璃樽,Ltd
变节：潜罪犯,邵氏
变节：潜罪犯,兄弟
变节：潜罪犯,有限公司
人狼大战,Open
人狼大战,Road
人狼大战,Films
现代情欲篇之换妻档案,三通电影发行有限公司
南方小羊牧场,中国电影集团公司
南方小羊牧场,福建恒业电影发行有限公司
猎头,Payless
猎头,Entertainment[澳大利亚]
猎头,2005
猎头,Australia
猎头,DVD
蜂鸟特攻,狮门影业
落叶归根,北京新华展望传媒有限公司
黑暗中的舞者,Fine
黑暗中的舞者,Line
黑暗中的舞者,Features
金瓶风月,新寶影片發行有限公司
金瓶风月,香港
暴疯语,博纳影业集团
羔羊医生,Reserva
羔羊医生,Especial
非洲和尚,星空传媒发行制作有限公司
花田囍事2010,光线影业
精武风云·陈真,北京光线影业有限公司
我和你,华夏电影发行有限责任公司
高兴,华夏电影发行有限公司
羞耻,福斯探照灯公司
枪王,嘉禾电影
超级8,派拉蒙影业公司
天堂口,高先电影有限公司
我和你,华夏电影发行有限责任公司
无敌反斗星,长宏影视股份有限公司
纳粹荒淫史,Argent
纳粹荒淫史,Films
纳粹荒淫史,Ltd
假面,Accent
假面,Film
假面,Entertainment
我和你,Bodega
我和你,Films
舞出我人生3,华特·迪士尼电影工作室
永无止境,华纳兄弟电影公司
树,Cinéart
忍者神龟：变种时代,派拉蒙影业公司
美食总动员,博伟电影公司
喋血孤城,中国电影集团有限公司
伊斯坦布尔,MCA环球家庭娱乐
伊斯坦布尔,[美国]
勇士,狮门影业
人形少女,Kadokawa
人形少女,Shoten
人形少女,Publishing
人形少女,Co
人形少女,Ltd
独行侠,华特·迪士尼电影工作室
七仙女,邵氏兄弟
七仙女,香港
七仙女,有限公司
起点,Sundance
起点,Selects
青蛙王子,华特·迪士尼影业
碟仙,北京泽西年代影业有限公司
十二怒汉,Argo
十二怒汉,Project
十二怒汉,Inc[2]
波斯王子：时之刃,华特·迪士尼电影工作室
我的见鬼女友,CJ
我的见鬼女友,E
我的见鬼女友,M
咒怨2,Horizon
咒怨2,Entertainment
咒怨2,Ltd
七仙女,香港国际电影懋业有限公司
斯大林格勒,华特·迪士尼与索尼联合发行公司
警花肉搏强奸党,美亚镭射影碟有限公司影碟
绯闻计划,Screen
绯闻计划,Gems
绯闻计划,Inc
蝙蝠侠与罗宾,华纳兄弟影片公司
斗士,派拉蒙影业公司
仙鹤神针,宏利影业公司
农夫偷香记,Park
农夫偷香记,Lane
农夫偷香记,Productions
近在咫尺,北京基点影视文化传媒有限公司
8英里,环球电影公司[2]
我是女王,大盛国际传媒
我是女王,北京
我是女王,；乐视影业
我是女王,北京
鸳鸯刀,邵氏兄弟
鸳鸯刀,香港
鸳鸯刀,有限公司
我爱的是你爱我,乐视影业
我爱的是你爱我,北京
我爱的是你爱我,有限公司[中国]
白毛女,东北电影制片厂
洛城机密,华纳兄弟影片公司
师父,北京剧角映画文化传媒股份有限公司
夜惊魂,博纳影业集团
哥本哈根,PBS
舞出我人生4,SPI
舞出我人生4,International
未来水世界,United
未来水世界,International
未来水世界,Pictures
太阳帝国,华纳兄弟电影公司
凯旋门,Hwa
凯旋门,Chun
凯旋门,Trading
凯旋门,Company
心理游戏,Madhouse
心理游戏,Studios
点球成金,哥伦比亚影片公司
蔡李佛拳,广州市秒动星光影视策划有限公司
我的爱在我身边,CJ
我的爱在我身边,Entertainment
人生遥控器,哥伦比亚影业公司
迷途追凶,寰亚影视发行
迷途追凶,香港
迷途追凶,有限公司
红色,米拉麦克斯影业公司
新娘大作战,天津博纳文化传媒有限公司
豚鼠特工队,华特·迪士尼电影工作室
苏武牧羊,华新影片公司
人食人实录,United
人食人实录,Artists
人食人实录,Europa
人食人实录,意大利
人食人实录,二十世纪福克斯
人食人实录,日本
辛十四娘,香港国泰有限公司
英雄本色2,金公主娱乐有限公司
飞天,八一电影制片厂
摇滚夏令营,The
摇滚夏令营,Disney
摇滚夏令营,Channel
摇滚夏令营,美国广播公司
圣诞老人,博伟国际
沙家浜,北京京剧团
日照重庆,浙江博纳影视制作有限公司
我的唐朝兄弟,天宝华映
我的唐朝兄弟,星美
陆小凤传奇之决战前后,电影频道节目制作中心
星尘,派拉蒙影业公司
暴走神探,乐视影业
暴走神探,北京
暴走神探,有限公司
尸家重地,嘉禾电影有限公司
生死格斗,TFM
生死格斗,Distribution
驱魔警察,新宝娱乐有限公司
驱魔警察,钜星录像发行有限公司
驱魔警察,美亚镭射影碟有限公司
爱与痛的边缘,哥伦比亚影业公司
德古拉元年,环球影业
极速复仇,哥伦比亚广播公司
观相,Showbox
勇气,Continental
勇气,Producciones
勇气,S
勇气,A
飞天大盗,英国广播公司一频道
潘多拉魔盒,BBC
潘多拉魔盒,Television
潘多拉魔盒,Centre
潘多拉魔盒,1992
潘多拉魔盒,UK
潘多拉魔盒,TV
江湖最后一个大佬,金公主娱乐有限公司[1]
我们学校的ET,DCG
我们学校的ET,PLUS
异种,米高梅联美家庭娱乐
陆小凤传奇之决战前后,邵氏电影公司
通缉令2,环球影业Kickstart
通缉令2,Productions
随波逐流,哥伦比亚影业
泰迪熊2,环球影片公司
13,Distribution
13,Company
刀剑笑,Cultmovies
省港旗兵,寰亚电影发行有限公司
如梦,保利博纳电影发行有限公司
偷窥无罪2诱人犯罪,S
偷窥无罪2诱人犯罪,W
偷窥无罪2诱人犯罪,Entertainment
偷窥无罪2诱人犯罪,Limited
惊天动地,中影集团
宇宙战舰大和号,东宝国际
女子监狱,寰亚电影发行有限公司
食人族大屠杀,F
食人族大屠杀,D
食人族大屠杀,Cinematografica
反贪风暴,乐视影业
98古惑仔之龙争虎斗,最佳拍档有限公司
SWAT,Sony
SWAT,Pictures
SWAT,Entertainment
无间道3：终极无间,寰亚电影发行有限公司
蜜桃成熟时1997,金马娱乐有限公司
蜜桃成熟时1997,香港
永不妥协,环球影业
省港流莺,三通电影发行有限公司
东方不败风云再起,新宝娱乐有限公司
尖峰时刻4,新线电影公司
我在路上最爱你,航美影视
最佳嫌疑人,山海童蒙文化传媒有限公司
飞龙再生,哥伦比亚三星
鸣梁海战,中国电影股份有限公司
局内人,Bontonfilm
局内人,Solar
局内人,Films
蝴蝶之吻,Central
蝴蝶之吻,Partnership美国华纳兄弟影业
Lemon Tree,Heimatfilm
特警新人类,卲氏兄弟公司
午夜出租车,中国电影集团公司[中国]
驱魔道长,金公主娱乐有限公司
八星报喜,寰亚电影发行有限公司
异形2,二十世纪福斯电影公司
巴啦啦小魔仙大电影,卡通先生影业有限公司
B区32号,福建恒业电影发行有限公司
伊娃,Wild
伊娃,Bunch
伊娃,Distribution
救火英雄,中国大陆
救火英雄,英皇发行
救火英雄,华夏
救火英雄,香港
救火英雄,寰亚
龙虎斗,邵氏电影公司
摩纳哥王妃,华纳兄弟电影公司英国分公司
赌侠1999,中国星集团有限公司
勇者无敌,狮门影业
堕天使,东宝国际
断箭,N
断箭,E
断箭,W
诺亚,派拉蒙影业公司
夜惊魂,金公主娱乐有限公司
聊天室,BIM
聊天室,Distribuzione
喜羊羊与灰太狼之我爱灰太狼,中国大陆
明日世界,华纳兄弟公司
妃子笑,上海华宇电影有限公司
勇者无敌,二十世纪福斯电影公司
大冒险家,学甫有限公司
大寒桃花开,北京唐德国际电影文化有限公司
龙虎斗,东方影片公司
偷心,杭州金象投资管理有限公司
偷心,France
偷心,3
偷心,FR
偷心,3
偷心,Odessa
偷心,Films
十七岁的天空,华纳家庭娱乐
春田花花同学会,中国电影集团公司
春田花花同学会,广东中凯文化
庐山恋,上海录像公司
致命弯道2,20世纪福克斯电影公司
银娇,Lotte
银娇,Entertainment
新神奇四侠,二十世纪福斯电影公司
半夜叫你别回头,浙江东阳四月天影视文化有限公司
处刑人,狮门影业
暗杀,Showbox
暗杀,Inc
城中大盗,华纳兄弟影片公司
一一,WinStar
一一,Cinema
美丽,Sponge
七天,Prime
七天,Entertainment
浪漫刺客,韩国希杰娱乐株式会社
鼠来宝,20世纪福克斯
父与子,大观声片有限公司
父与子,东宝国际
铁线虫入侵,韩国希杰娱乐株式会社
有希望的男人,Falcon
父与子,Imagem
父与子,Filmes
父与子,[巴西]
父与子,2005
父与子,Brazil
父与子,all
父与子,media
父与子,Trans
父与子,Lux
父与子,Inc
父与子,Artkino
父与子,Pictures
父与子,Inc
父与子,[美国]
父与子,Toho
父与子,Film
父与子,Eiga
父与子,Co
父与子,Ltd
父与子,日本
父与子,Danmarks
父与子,Radio
粉红豹,哥伦比亚电影公司
奇妙仙子,Walt
奇妙仙子,Disney
夜半梳头,浙江东阳四月天影视文化有限公司
亡命天涯,华纳兄弟影片公司
特洛伊木马,华纳兄弟影片公司
灰姑娘的故事,Karo
灰姑娘的故事,Premiere
赏金猎人,乐视影业
欲海情魔,HBO
毕业那年,中影
毕业那年,东荣慧影
憨豆先生的大灾难,PolyGram
憨豆先生的大灾难,Filmed
憨豆先生的大灾难,Entertainment
意乱情迷,花生映社有限公司
谎言之躯,华纳兄弟
红线,Screen
红线,Media
红线,Films
红线,LLC
